id,failure
26788,0.21203850217915288
26789,0.28166708623889514
26790,0.15048178353667294
26791,0.23849840006184542
26792,0.22761616236661583
26793,0.25924898099178084
26794,0.19436623058398284
26795,0.22390160354710698
26796,0.249076492104407
26797,0.19886474101838905
26798,0.1967448034624119
26799,0.24610339798285583
26800,0.2236579172265464
26801,0.23959911081359403
26802,0.1947770573823119
26803,0.1907236959620659
26804,0.22019340852717115
26805,0.21453218822330908
26806,0.27252454984687785
26807,0.24158240303049192
26808,0.22253418798679314
26809,0.2623535052305605
26810,0.19535520576034235
26811,0.191399887797748
26812,0.20573166579864965
26813,0.2068989822403581
26814,0.27418214207749947
26815,0.204070952180383
26816,0.25537005087182474
26817,0.20289581073440183
26818,0.15714116624712443
26819,0.17953649778021893
26820,0.14222460983030027
26821,0.16364722836067655
26822,0.239531665009837
26823,0.17497502835615772
26824,0.22390727245096767
26825,0.26284575017323736
26826,0.148328637970247
26827,0.19060452673879727
26828,0.2564608690992211
26829,0.14445270263226168
26830,0.22597420649243777
26831,0.16266112576768801
26832,0.2089534342199859
26833,0.24375641330342132
26834,0.34631105407042834
26835,0.179264401257968
26836,0.22198500437745183
26837,0.22093648101975855
26838,0.15714503376308636
26839,0.20201843827249236
26840,0.19649220678366033
26841,0.17502596948998908
26842,0.2716347683233073
26843,0.2713238499836708
26844,0.29057168338565514
26845,0.15708662024200615
26846,0.39648091992571566
26847,0.2262678163342353
26848,0.15174697254565742
26849,0.20024697328791416
26850,0.21091773305350464
26851,0.2000444431038553
26852,0.2224184915868849
26853,0.16252231199065081
26854,0.38821029178904426
26855,0.21820376533389826
26856,0.3165379593530516
26857,0.17215925273751712
26858,0.20799083137797475
26859,0.1558912242100786
26860,0.2194667501475312
26861,0.18740397327156375
26862,0.1916545565398865
26863,0.1459258948218112
26864,0.2241981032584171
26865,0.14383311053360062
26866,0.24046824237007458
26867,0.181459504280334
26868,0.22093215920087955
26869,0.3555906987547105
26870,0.1583158847174627
26871,0.19767805299150712
26872,0.20508798103232695
26873,0.18817340859324497
26874,0.16597393306567998
26875,0.13085966284176975
26876,0.19080945033841956
26877,0.2531435110706717
26878,0.29491013142695477
26879,0.17203796909406946
26880,0.1992547553909173
26881,0.21438106509919908
26882,0.17620116217044843
26883,0.18739805950811317
26884,0.24106661864545462
26885,0.23313448022412073
26886,0.19166764821277066
26887,0.21561619593177062
26888,0.14329487292895446
26889,0.18835943383991413
26890,0.19477836165034398
26891,0.12144274226441674
26892,0.17118155313847955
26893,0.1894331460550478
26894,0.2794349376898867
26895,0.3339639314257533
26896,0.2670555994438737
26897,0.16361420747172242
26898,0.17306210213359213
26899,0.18883767150614253
26900,0.13123567186165647
26901,0.20836256180003046
26902,0.18440105545127727
26903,0.19040997664018114
26904,0.1865716472995245
26905,0.25771721372364836
26906,0.23179541946837887
26907,0.2028343559118263
26908,0.23751113574524071
26909,0.29418038467876967
26910,0.21400766984651523
26911,0.1862067441495748
26912,0.1445411838632066
26913,0.23062141702515596
26914,0.13894503915494913
26915,0.20518894694963094
26916,0.14295942741628012
26917,0.25882931364853456
26918,0.22276560583814037
26919,0.25063363019337825
26920,0.24172170535406148
26921,0.1430767155399862
26922,0.2412375461581959
26923,0.2773924027524524
26924,0.15610466345322196
26925,0.12221176875956591
26926,0.2552445334440904
26927,0.3114775768004309
26928,0.20590547924607455
26929,0.2489862906808986
26930,0.22642438935797804
26931,0.20401332586890308
26932,0.15086716920668414
26933,0.17994369889695436
26934,0.1603109412795693
26935,0.13714782778625173
26936,0.16931844867310653
26937,0.1783035807397504
26938,0.1847045575983262
26939,0.2467771260367814
26940,0.12931816884268904
26941,0.14415273562646835
26942,0.22236396072057193
26943,0.17528872293157097
26944,0.16622650698210273
26945,0.3199768535251077
26946,0.30677886861181053
26947,0.18082176406878453
26948,0.15383668749223126
26949,0.2092366652163465
26950,0.16481925802732286
26951,0.1856566370461784
26952,0.23419513837216463
26953,0.24471861659282762
26954,0.24012100849164641
26955,0.15736456644481703
26956,0.18677154059636547
26957,0.21156844221537283
26958,0.15799647574799963
26959,0.2267938404212861
26960,0.18228103422653485
26961,0.21781077331851792
26962,0.20292920133149991
26963,0.23820272597918524
26964,0.15880194894745342
26965,0.174969308077384
26966,0.2543725330158951
26967,0.2289625753262672
26968,0.1717218968840806
26969,0.3140518383276863
26970,0.3435716454598312
26971,0.2633264684918636
26972,0.20259972279932587
26973,0.1905996712642619
26974,0.23002539685351853
26975,0.17702575831873862
26976,0.16694910030357285
26977,0.23623081634753448
26978,0.29072754014183905
26979,0.12368774090565676
26980,0.24631050212929598
26981,0.14219090204244542
26982,0.22748366210192378
26983,0.24202046415099854
26984,0.18727230111234255
26985,0.1652002316794103
26986,0.2824722659755322
26987,0.2024708182621017
26988,0.19666979396592915
26989,0.16500918520379212
26990,0.2325158764814637
26991,0.26341949825189215
26992,0.19425283435236976
26993,0.35079123129831574
26994,0.2457710966285273
26995,0.19347496082843677
26996,0.16179000072770824
26997,0.23433798600130612
26998,0.23037540267977066
26999,0.1929050412074091
27000,0.21144085296155732
27001,0.15826548768494156
27002,0.24347943204143938
27003,0.1854575231159508
27004,0.190930993399768
27005,0.26298151935662945
27006,0.18348321509049925
27007,0.18610364164148727
27008,0.32217669820275374
27009,0.24519489562264932
27010,0.16952106043464518
27011,0.17946352222391715
27012,0.2852484320054119
27013,0.2440776739913174
27014,0.21335834341370105
27015,0.1444548819611602
27016,0.1313171064869526
27017,0.2522091261633044
27018,0.2535262990262692
27019,0.22449267908922552
27020,0.19427010462760838
27021,0.20682570146511384
27022,0.16850995270694108
27023,0.28614811351046443
27024,0.1721234391868137
27025,0.3645845522362854
27026,0.18098716579460658
27027,0.1868730009830728
27028,0.1806414653534034
27029,0.24983444492560417
27030,0.4091020872421909
27031,0.15693864319793846
27032,0.17441722148796138
27033,0.16120248527017333
27034,0.14727976111375535
27035,0.27256156726506137
27036,0.18869029376464466
27037,0.1516576042588855
27038,0.27183930688812336
27039,0.2032177620963897
27040,0.14067235030502087
27041,0.22541882066448074
27042,0.24648698659102503
27043,0.14075106538513557
27044,0.23454891885581422
27045,0.17537351615640948
27046,0.1030404239138372
27047,0.19715853255506113
27048,0.21681360009954181
27049,0.17251134480659505
27050,0.23308129191810106
27051,0.2406284390136222
27052,0.24391639169119564
27053,0.17058032837013948
27054,0.19252922224594077
27055,0.2018381782743902
27056,0.1590537557751343
27057,0.21736431959787744
27058,0.2264493394533652
27059,0.2016807300285021
27060,0.19087377457027246
27061,0.20600131090782609
27062,0.23104285102633298
27063,0.14829388391776996
27064,0.16881043218688047
27065,0.1491842687961285
27066,0.1628301772284912
27067,0.325011651718291
27068,0.2030338928898933
27069,0.11659622787776625
27070,0.23872054845880186
27071,0.18498196292331354
27072,0.35907743131791275
27073,0.39961427351962453
27074,0.3136404087497682
27075,0.1449882425329365
27076,0.2397899708649696
27077,0.198962178702241
27078,0.1600734101195035
27079,0.22743874536969044
27080,0.1602784025390106
27081,0.1761362656624318
27082,0.16535672309576532
27083,0.13719365605207415
27084,0.32572305454462175
27085,0.2156799667781111
27086,0.2526544086104549
27087,0.2149614681141745
27088,0.349423158735351
27089,0.13873823081371145
27090,0.17500982553442637
27091,0.1676758007050965
27092,0.1520155428269235
27093,0.19569462495305134
27094,0.21064056580176188
27095,0.2513302783396502
27096,0.18101275118955845
27097,0.235937494977227
27098,0.160241364516287
27099,0.21352868752198176
27100,0.14716190529819478
27101,0.16534163898990856
27102,0.18956384956550779
27103,0.15488641869155664
27104,0.20909218565408666
27105,0.15953707529781
27106,0.38240345342848725
27107,0.19388462119272795
27108,0.2504370509313597
27109,0.14094196177680535
27110,0.22462821214913875
27111,0.23141908137044243
27112,0.2067408838020718
27113,0.17418957455120093
27114,0.2102766586850306
27115,0.23913717940711304
27116,0.26538626829213685
27117,0.15302645973348547
27118,0.1406633484618932
27119,0.17056537518265094
27120,0.26012023174903903
27121,0.15762641300121946
27122,0.2410389532994165
27123,0.23910611968170092
27124,0.419217506609598
27125,0.1329245270566573
27126,0.21092611180658902
27127,0.25818250874398846
27128,0.19172354112956824
27129,0.22613910288590333
27130,0.18118652085458425
27131,0.14973262447548474
27132,0.16277126663337654
27133,0.22584834724179087
27134,0.28927758800301484
27135,0.26948504958065883
27136,0.17600205049707698
27137,0.1759634907654046
27138,0.1996276464015108
27139,0.2861089896773467
27140,0.15338845934761017
27141,0.2803805626745799
27142,0.37143224119159846
27143,0.17998834664401203
27144,0.15751002508444015
27145,0.1721757247908301
27146,0.14926591770575295
27147,0.1712594889722667
27148,0.18185482926600952
27149,0.2594266322596777
27150,0.16544093065748652
27151,0.15370829176390596
27152,0.19894987804217584
27153,0.22702390155718205
27154,0.17448053491622328
27155,0.26765880393203956
27156,0.1833797246038454
27157,0.24144297863424471
27158,0.19388765518873322
27159,0.17711972255380118
27160,0.1757606112036782
27161,0.15604103904690067
27162,0.1842134419290651
27163,0.21131362832114509
27164,0.1923072295273231
27165,0.1527945462352968
27166,0.21521463893256956
27167,0.19080190046977216
27168,0.24700808107680608
27169,0.20538296280580226
27170,0.25085202574588245
27171,0.1607477313490409
27172,0.21957683139396522
27173,0.15576559437124055
27174,0.1935655698404348
27175,0.15655162788097465
27176,0.1884442989718798
27177,0.21062376082512502
27178,0.20380499444152075
27179,0.25022954693477434
27180,0.16897265423505903
27181,0.21117467553154678
27182,0.15488883864851014
27183,0.30270685282754606
27184,0.2977381193852283
27185,0.29803370107932187
27186,0.14795723101123942
27187,0.2888259337463825
27188,0.2781000680758728
27189,0.19118659673272284
27190,0.21555304594006858
27191,0.19256112301270698
27192,0.24670627833858538
27193,0.14394860474275867
27194,0.23499184632960388
27195,0.25313064083107334
27196,0.254039339418285
27197,0.22078737026508782
27198,0.1994802238571805
27199,0.2155901804519482
27200,0.19984610825614266
27201,0.2102291319770989
27202,0.225279725328371
27203,0.25158772565492726
27204,0.2305133054921578
27205,0.21757715748596662
27206,0.17086547418280842
27207,0.2267276628279892
27208,0.23915180306908906
27209,0.20134396793306278
27210,0.2311184245987171
27211,0.27562766455702464
27212,0.16329430445163318
27213,0.17609906989882834
27214,0.22037313590478805
27215,0.18023533416241444
27216,0.22179820973058598
27217,0.17138172575636162
27218,0.17780169321866093
27219,0.15843656435152265
27220,0.16950668579008582
27221,0.21698664393119108
27222,0.1769205013020661
27223,0.22063038115370256
27224,0.20473992984521378
27225,0.2252175236447153
27226,0.17421969877945964
27227,0.22083861232192614
27228,0.20799540336574393
27229,0.21562586854500898
27230,0.16860214180538605
27231,0.2096331046080709
27232,0.23669560785083096
27233,0.18432741277448578
27234,0.1845783157465263
27235,0.20239943480366906
27236,0.27710382218458707
27237,0.20380695298777682
27238,0.19798165340282112
27239,0.2017395316808693
27240,0.20494902886428892
27241,0.22985577746053054
27242,0.17207971524879723
27243,0.15672851306342725
27244,0.2117911873780497
27245,0.18758877408265454
27246,0.22176342780823416
27247,0.2012266195390069
27248,0.2377544468966498
27249,0.15877017098125054
27250,0.2249263043875917
27251,0.2185016728763432
27252,0.19231048974410692
27253,0.2243664830110156
27254,0.18547290921020765
27255,0.22699610371338189
27256,0.2445406145420736
27257,0.29020023042880333
27258,0.26481493507820103
27259,0.23890548260792832
27260,0.19790374926835885
27261,0.20353338561599615
27262,0.2751309703202267
27263,0.16721302148241518
27264,0.2089607063185043
27265,0.17392627596457355
27266,0.1825655837843702
27267,0.31975234979669975
27268,0.1515319690707807
27269,0.22228012582997783
27270,0.16650398856628734
27271,0.19472250373348457
27272,0.178824694613017
27273,0.20649640696797192
27274,0.20607431845363
27275,0.26034785635559
27276,0.15932156061141056
27277,0.20227041006356616
27278,0.19720603994717023
27279,0.15925975808126638
27280,0.1864304123601916
27281,0.3585840543205931
27282,0.1614172672656125
27283,0.22002111471745325
27284,0.2565176699167375
27285,0.30611587906794746
27286,0.2295155277028651
27287,0.21233131910543868
27288,0.3262224911920849
27289,0.22942243945932433
27290,0.33663269907944665
27291,0.27103109501211214
27292,0.17304267628287542
27293,0.18127454149463493
27294,0.2544148113283106
27295,0.17680491690558728
27296,0.20361170694114872
27297,0.22839128636852157
27298,0.21384728208423315
27299,0.17234742187281712
27300,0.22096715655742669
27301,0.1592014352626923
27302,0.24481391761583063
27303,0.17273129565207562
27304,0.2631729629537692
27305,0.21577127482509703
27306,0.2635755629777185
27307,0.22877356101396637
27308,0.22486441965326326
27309,0.260741495495464
27310,0.14875507999676366
27311,0.21624682708569232
27312,0.16831710646785575
27313,0.16938713895714916
27314,0.20142380907611626
27315,0.2688947829540805
27316,0.37555137161342
27317,0.18975546680347186
27318,0.19439266387876888
27319,0.2425637086284368
27320,0.20878291177120414
27321,0.17003965006011693
27322,0.2032269874189946
27323,0.19792029551822227
27324,0.13258450501959085
27325,0.14917586472493774
27326,0.14977828479661454
27327,0.16163600824115448
27328,0.13724986538943568
27329,0.2209174790046632
27330,0.18424330136113654
27331,0.1557744247022296
27332,0.2105552488377559
27333,0.2721644675331545
27334,0.245307501659771
27335,0.23268828032343988
27336,0.20658284948424474
27337,0.16468825875036366
27338,0.2085439976320197
27339,0.29300311987183103
27340,0.2049959526146512
27341,0.1532612275563206
27342,0.31493149492278916
27343,0.3310832073631819
27344,0.2821414561506041
27345,0.1828582228421664
27346,0.23314683449366413
27347,0.14487506923119542
27348,0.2638895605693674
27349,0.23072532063243803
27350,0.18584825644251662
27351,0.2117558930643526
27352,0.2853721358971314
27353,0.19690573268967718
27354,0.23690138912383898
27355,0.21930649369791488
27356,0.17415127288741292
27357,0.17990587572833885
27358,0.19550981953015023
27359,0.3914354235939998
27360,0.16691973000869587
27361,0.18992079369590714
27362,0.24573648128460332
27363,0.20501367401282375
27364,0.17946789932013707
27365,0.21946441512463769
27366,0.18750235157385017
27367,0.19372342556364408
27368,0.32132723812929476
27369,0.17534846454107766
27370,0.2582965429165136
27371,0.17094748148570885
27372,0.2812434089258141
27373,0.22364651857204929
27374,0.25490738102324134
27375,0.2568880749072327
27376,0.18995026092781592
27377,0.1461783139888906
27378,0.23277813389903998
27379,0.17178058906313856
27380,0.21541836692984792
27381,0.1823814103720438
27382,0.16217673542252473
27383,0.16008979409606147
27384,0.20682676439948317
27385,0.1446933454828515
27386,0.21696351102939943
27387,0.18403998337106564
27388,0.1801334689592833
27389,0.2221587252300405
27390,0.19504493186740174
27391,0.21716391207911828
27392,0.22589184207494345
27393,0.33451672488238904
27394,0.18472100979317513
27395,0.22669511695769895
27396,0.2457018930410413
27397,0.17290139580014924
27398,0.2356572923132793
27399,0.2175741169470263
27400,0.20699505711495209
27401,0.2478174750394699
27402,0.21000985532237948
27403,0.18448179631117065
27404,0.499293707898077
27405,0.2739603255291102
27406,0.24145040038204546
27407,0.23734203356810554
27408,0.16141763942786388
27409,0.16767014092619784
27410,0.14783673746389656
27411,0.13625144594304023
27412,0.20525089367982896
27413,0.2929495726606096
27414,0.19757181750520125
27415,0.25571924182185707
27416,0.17951811187195219
27417,0.15474363164327068
27418,0.22523984579674194
27419,0.2527943931396788
27420,0.3067102552780292
27421,0.15988775666232566
27422,0.2400133784808884
27423,0.12581750326678834
27424,0.13487442737898372
27425,0.18122940249645236
27426,0.17899764870647675
27427,0.23411680049256753
27428,0.2507071158716908
27429,0.23549968443231564
27430,0.1653416407473151
27431,0.2403510580285796
27432,0.18694175146110548
27433,0.21217827640655626
27434,0.27281617120069107
27435,0.19978304960661045
27436,0.17309178451820953
27437,0.20710128651584778
27438,0.15248202490718915
27439,0.1739562684823023
27440,0.18172779372088466
27441,0.15949493191610323
27442,0.21985215778989106
27443,0.16975398343810805
27444,0.26722297317610355
27445,0.191787604172188
27446,0.20435318320000542
27447,0.23883157485906065
27448,0.19622434589102236
27449,0.20987621239416418
27450,0.2728242774537515
27451,0.16225369103250398
27452,0.22454316335482752
27453,0.23099066490671688
27454,0.1971599173315395
27455,0.18681963646180014
27456,0.1532668219967982
27457,0.18549206524517417
27458,0.13532150613932478
27459,0.34550488610930696
27460,0.20622443529402917
27461,0.17697096007539315
27462,0.19867449408827176
27463,0.1609976120741169
27464,0.20450134762344097
27465,0.16567579038100047
27466,0.24567339035126728
27467,0.203190275022357
27468,0.2381670056164175
27469,0.29337690340670075
27470,0.14381411057060095
27471,0.14170826304334244
27472,0.18250994982323113
27473,0.16720223609346038
27474,0.23284843700680072
27475,0.21637184772245474
27476,0.1958227961350464
27477,0.32823855332795443
27478,0.20798136706707615
27479,0.3514674270451355
27480,0.1770531424568701
27481,0.2589559690949019
27482,0.20139073325015217
27483,0.17608980797089968
27484,0.23777745175791518
27485,0.2419128707663555
27486,0.2916928010490365
27487,0.16840857313795604
27488,0.15624913994199385
27489,0.13881334572395554
27490,0.2026157561106994
27491,0.24786417119126578
27492,0.1591423539466658
27493,0.23133899427427865
27494,0.23269147699354226
27495,0.18160013092861893
27496,0.24377553439461971
27497,0.2853338777224961
27498,0.1864462851682349
27499,0.15873147026180612
27500,0.22790895413420414
27501,0.26710147187997485
27502,0.2841944816949806
27503,0.17956945124206972
27504,0.20498081563726606
27505,0.15636929967950935
27506,0.17270090289706722
27507,0.23951321527672426
27508,0.26097500635053744
27509,0.16864672530731348
27510,0.15019346442684894
27511,0.17203001619423292
27512,0.22438880121291924
27513,0.19492460991148308
27514,0.20290096649665046
27515,0.22910341455412989
27516,0.17337265951814565
27517,0.1668685453726592
27518,0.18595221789915203
27519,0.26744732045571273
27520,0.17424903731561578
27521,0.175910494883041
27522,0.1602299007047878
27523,0.21539116474219325
27524,0.2098002838758532
27525,0.26538952826520906
27526,0.21811538363396726
27527,0.37794959696414454
27528,0.2337717425042558
27529,0.19468598893323924
27530,0.1415793193629362
27531,0.2543042726675402
27532,0.20129597701709273
27533,0.22743611674356898
27534,0.17896762968671848
27535,0.1773572172710417
27536,0.2152678355892982
27537,0.2048831651750194
27538,0.1513003648971151
27539,0.27395335819730804
27540,0.18887392980971243
27541,0.175363440125115
27542,0.1634426334736114
27543,0.28080649962918863
27544,0.22958279561997252
27545,0.1884359632972409
27546,0.4530929170499619
27547,0.2914842157917164
27548,0.3128729124708685
27549,0.17368188951912958
27550,0.2438611532165255
27551,0.15648231247842823
27552,0.23179129110517988
27553,0.21916450672604287
27554,0.18433234340866372
27555,0.1745934663802613
27556,0.20578907836101534
27557,0.2359782691455118
27558,0.14368305991186872
27559,0.3201300723731123
27560,0.21571029748932782
27561,0.3652041524094095
27562,0.21648162356344688
27563,0.24523653714278884
27564,0.30431103942159937
27565,0.24127435671455255
27566,0.16932953833680073
27567,0.1698788483896155
27568,0.3494298854450038
27569,0.19120284985567806
27570,0.3537160039221535
27571,0.16755246179977196
27572,0.20999087415473522
27573,0.23486656159444044
27574,0.33580249955726277
27575,0.3328566901714628
27576,0.22146800721869772
27577,0.2075768629789953
27578,0.3093147403100282
27579,0.19330418142707684
27580,0.18944005259158422
27581,0.17995065041741698
27582,0.18480613077887567
27583,0.200043289085653
27584,0.18844811605913864
27585,0.25572500319636005
27586,0.2110777187471674
27587,0.28903422471910056
27588,0.24967880669022866
27589,0.17788260693630376
27590,0.17623075459261392
27591,0.19187779366641425
27592,0.17480183469809168
27593,0.23948062503945952
27594,0.18618367044210452
27595,0.19706805765898838
27596,0.17248034667478215
27597,0.15565193069427163
27598,0.26650665810455343
27599,0.26157066359022024
27600,0.24412652162970652
27601,0.2125367576082271
27602,0.16613347137605122
27603,0.2871004041261323
27604,0.24852231916433115
27605,0.1605384024068363
27606,0.19993251240848398
27607,0.23330328008430268
27608,0.22538441520281954
27609,0.14660321474177757
27610,0.21291670340823746
27611,0.20892712823780282
27612,0.20865829510802522
27613,0.21321711442009292
27614,0.3412603760548287
27615,0.12570507778689294
27616,0.22265777429724223
27617,0.1816332639442436
27618,0.17550751535998918
27619,0.18802755023559733
27620,0.18700429941563357
27621,0.17659786215951642
27622,0.25661937950140284
27623,0.17178049897881462
27624,0.1529863493201208
27625,0.25205080391752527
27626,0.16332107233253126
27627,0.21050094984228174
27628,0.23124596315158236
27629,0.23196428556073556
27630,0.23149240403246382
27631,0.14349018966703428
27632,0.23648459251400444
27633,0.2021625507440876
27634,0.43209569879951415
27635,0.19615380141194153
27636,0.27584163972438197
27637,0.25882913673508057
27638,0.17801214357856815
27639,0.20296420529999423
27640,0.24788278353183393
27641,0.1332061484988387
27642,0.16826212108046515
27643,0.24119661151560867
27644,0.18596313275150156
27645,0.20507029399969576
27646,0.258084659330878
27647,0.28462418249918514
27648,0.15562711463607207
27649,0.19517476764134267
27650,0.20550842127423055
27651,0.17997407361362494
27652,0.18145611926663616
27653,0.22123775818513403
27654,0.2000076464786467
27655,0.24977018483037391
27656,0.22173380686726318
27657,0.22484149135630416
27658,0.24738621071482556
27659,0.1661309198046571
27660,0.17218266171085786
27661,0.22548353052671383
27662,0.23698981841201236
27663,0.17835268452098552
27664,0.16782434112272313
27665,0.19421448140240166
27666,0.22546942522113098
27667,0.2226171552928849
27668,0.13624852745562208
27669,0.14563089297048643
27670,0.16665853392438187
27671,0.24863815128581943
27672,0.24370169739014494
27673,0.1543512166155519
27674,0.2292504591957405
27675,0.19826102247856334
27676,0.22741923543494094
27677,0.20964572368279139
27678,0.20380507971017528
27679,0.1615723377345894
27680,0.310940348337557
27681,0.18155655033250087
27682,0.22833129279309033
27683,0.2228124102363746
27684,0.186061634076441
27685,0.18680244592495573
27686,0.16564835732010855
27687,0.1751562515101833
27688,0.18199779201861868
27689,0.14970770654624643
27690,0.14060477048024164
27691,0.3898291232199076
27692,0.2169059928113703
27693,0.2741494346261222
27694,0.21705890256163618
27695,0.18421674419575
27696,0.29228486743902454
27697,0.3201872221770151
27698,0.1329662329361225
27699,0.17499415373136984
27700,0.2301962259912068
27701,0.1475892933048344
27702,0.17676789345316193
27703,0.18034803703602967
27704,0.2625501245588488
27705,0.21469101472777494
27706,0.138126810110771
27707,0.20469684758495302
27708,0.1904858982744173
27709,0.1992482183041048
27710,0.16818028361841889
27711,0.322603167535267
27712,0.176774490360323
27713,0.22270683080025233
27714,0.23118212514514874
27715,0.17893970393367814
27716,0.30700917210440976
27717,0.1732184840253962
27718,0.17538023471509104
27719,0.17697099799422764
27720,0.15660672672353948
27721,0.15345517631587968
27722,0.191642280058688
27723,0.18856021461867706
27724,0.38107631448780316
27725,0.17691686372857568
27726,0.20454720824249553
27727,0.1605319724503636
27728,0.13650359958555738
27729,0.14805880367182214
27730,0.21692587400408786
27731,0.14047982547271398
27732,0.18288604861293548
27733,0.23540341142654655
27734,0.20211194659376103
27735,0.2692415518633347
27736,0.3157119286495098
27737,0.29764000960389103
27738,0.1637979468030781
